Total Number of Aligned Reads:	139489	Total Number of Mapped Genomes:	1351
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.7875345133105738	0.8047444601366416	112253.0	0.8047444601366416	0.0	0.4871060982962645	0.798665127716163	111404.99999999987	0.6757450408275921	0.12669099355504734
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.16021895190950888	0.1390790671665866	19400.0	0.1390790671665866	0.0	0.07611229253174456	0.06960405480002012	9709.000000000005	0.007778391127615798	0.1313150140871323
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.0448327348388891	0.03800299665206575	5301.0	0.03800299665206575	0.0	0.02241636751560591	0.019266752217020698	2687.5	0.03789546129085448	0.000638043143186918
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.0035367922125075957	0.008473786463448731	1182.0	0.008473786463448731	0.0	0.0029399899627899446	0.008362666590197076	1166.5	0.007312404562366925	0.0010610155639512793
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000008.1	0.002747183491142113	0.005577500734824968	778.0	0.005577500734824968	0.0	0.0009150383464837476	0.001868725610382676	260.6666666666691	5.018316856526321e-05	0.005634852927470984
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0001826040668582355	0.0002795919391493236	39.0	0.0002795919391493236	0.0	0.00017418522720238545	0.00024374681874556416	34.0	0.00022940877058406038	1.4338048161503774e-05
ti|279808|org|Staphylococcus_haemolyticus_JCSC1435|accession|NC_007168.1	0.0001380593007424434	0.0004158033966836095	58.0	0.0004158033966836095	0.0	1.5333998231167143e-05	4.898833121847123e-05	6.833333333333333	0.0	9.319731304977453e-05
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.00010958577842905436	0.0001577185297765415	22.0	0.0001577185297765415	0.0	8.872443396950969e-05	8.602828896902264e-05	12.0	7.169024080751888e-05	1.4338048161503774e-05
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015776.1	7.599703187266381e-05	9.678182509015048e-05	13.5	0.00010753536121127832	8.602828896902264e-05	6.70440331330707e-05	8.961280100939859e-05	12.5	7.169024080751887e-06	0.0001720565779380453
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	7.599703187266381e-05	9.678182509015048e-05	13.5	0.00010753536121127832	8.602828896902264e-05	6.70440331330707e-05	8.961280100939859e-05	12.5	7.169024080751887e-06	0.0001720565779380453
ti|665550|org|Dietzia_alimentaria|accession|NZ_MDCG01000376.1	5.40837842273166e-05	0.00010036633713052642	14.0	0.00010036633713052642	0.0	3.9802414611925273e-05	5.7352192646015096e-05	8.0	5.7352192646015096e-05	0.0
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	5.244733476896601e-05	0.00017922560201879718	25.0	0.00017922560201879718	0.0	3.073772361414256e-05	0.00015054950569578964	21.0	0.00013621145753428586	1.4338048161503774e-05
