Total Number of Aligned Reads:	36577	Total Number of Mapped Genomes:	1180
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.9125455761705347	0.5559778002569921	20336.0	0.5559778002569921	0.0	0.43390036681359545	0.2781392678459141	10173.5	0.0381387210542144	0.5178117396177926
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.021358793793961488	0.01509145091177516	552.0	0.01509145091177516	0.0	0.0030985980224803376	0.0039150811459912815	143.2019230769231	2.7339584985099925e-05	0.007819121305738579
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.012381841210017692	0.01763403231538945	645.0	0.01763403231538945	0.0	0.012380899540654161	0.01763403231538945	645.0	0.01763403231538945	0.0
ti|40215|org|Acinetobacter_junii|accession|NZ_CP019041.1	0.008104836468547197	0.008693988025261777	318.0	0.008693988025261777	0.0	0.005825670721870433	0.006315444131558083	231.0	0.006233425376602784	8.201875495529977e-05
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0077799793423404566	0.007846460890723678	287.0	0.007846460890723678	0.0	0.004609891649170306	0.006780217076304782	248.0	0.004100937747764989	0.003034693933346092
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.005911053871977016	0.0050031440522732866	183.0	0.0050031440522732866	0.0	0.005655078599067413	0.004975804467288187	182.0	0.004975804467288187	0.0
ti|1051074|org|Streptococcus_thermophilus_JIM_8232|accession|NC_017581.1	0.0039480048725247276	0.0031713918582715914	116.0	0.0031713918582715914	0.0	0.002278245214171544	0.0028296470459578424	103.5	0.0028159772534652925	2.7339584985099925e-05
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.003237144466260917	0.006342783716543183	232.0	0.006342783716543183	0.0	0.002594450877269982	0.006206085791617683	227.0	0.005741312846870984	0.00046477294474669875
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.0019509531379352286	0.006616179566394182	242.0	0.006616179566394182	0.0	0.001417465841439606	0.0012302813243294966	45.0	0.0011756021543592968	5.467916997019985e-05
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1	0.0017573382828694139	0.0012302813243294966	45.0	0.001120922984389097	0.0001093583399403997	0.0009328015244234593	0.0010115646444486973	37.0	0.0009295458894933975	8.201875495529977e-05
ti|1408471|org|Mycoplasma_testudinis_ATCC_43263|accession|NZ_JHXT01000002.1	0.0017063246935782104	0.31008557290100336	11342.0	0.31008557290100336	0.0	0.001633886278340165	0.30910134784153975	11306.0	0.3072149164775679	0.002241845968778194
ti|525640|org|Paracoccus_chinensis|accession|NZ_FNGE01000043.1	0.0015805668029907028	0.003390108538152391	124.0	0.0027612980834950925	0.0006288104546572983	0.00038346257115293115	0.002214506383793094	81.0	5.467916997019985e-05	0.0021598272138228943
ti|1101373|org|Tepidimonas_fonticaldi|accession|NZ_LZDH01000016.1	0.0014315366427236204	0.0017223938540612954	63.0	0.0017223938540612954	0.0	0.001429903654253462	0.0017223938540612954	63.0	0.0017223938540612954	0.0
ti|158500|org|Novosphingobium_resinovorum|accession|NZ_CP017076.1	0.0012567269303145599	0.0008338573420455477	30.5	0.0	0.003335429368182191	0.0008900780734062725	0.0008338573420455477	30.5	0.0	0.003335429368182191
ti|158500|org|Novosphingobium_resinovorum|accession|NZ_CP017075.1	0.0012567269303145599	0.0008338573420455477	30.5	0.0	0.003335429368182191	0.0008900780734062725	0.0008338573420455477	30.5	0.0	0.003335429368182191
ti|1219034|org|Novosphingobium_naphthalenivorans_NBRC_102051|accession|NZ_BCTX01000153.1	0.0012567269303145599	0.0008338573420455477	30.5	0.0	0.003335429368182191	0.0008900780734062725	0.0008338573420455477	30.5	0.0	0.003335429368182191
ti|1088721|org|Novosphingobium_pentaromativorans_US6-1|accession|NZ_CP009291.1	0.0012567269303145599	0.0008338573420455477	30.5	0.0	0.003335429368182191	0.0008900780734062725	0.0008338573420455477	30.5	0.0	0.003335429368182191
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.0012305482562711678	0.0008475271345380977	31.0	0.0007108292096125981	0.00013669792492549963	0.0006948322591924951	0.000751838587090248	27.5	0.0006014708696721984	0.00016403750991059955
ti|1367847|org|Paracoccus_aminophilus_JCM_7686|accession|NC_022042.1	0.001041611717863305	0.0013943188342400961	51.0	0.0002187166798807994	0.002569920988599393	0.0006964418751876161	0.0006561500396423982	24.0	0.0001093583399403997	0.0012029417393443968
ti|1367847|org|Paracoccus_aminophilus_JCM_7686|accession|NC_022041.1	0.001041611717863305	0.0013943188342400961	51.0	0.0002187166798807994	0.002569920988599393	0.0006964418751876161	0.0006561500396423982	24.0	0.0001093583399403997	0.0012029417393443968
ti|1122622|org|Ornithinimicrobium_pekingense_DSM_21552|accession|NZ_ATWJ01000007.1	0.001012874924219878	0.0012576209093145966	46.0	0.0012576209093145966	0.0	0.0009961173849705337	0.0012576209093145966	46.0	0.0012576209093145966	0.0
ti|1397694|org|Exiguobacterium_aurantiacum_DSM_6208|accession|NZ_JNIQ01000001.1	0.0009093052664840761	0.0011756021543592968	43.0	0.0011756021543592968	0.0	0.0009092848638375522	0.0011756021543592968	43.0	0.0011756021543592968	0.0
ti|1130080|org|Alkalibacterium_gilvum|accession|NZ_FNYW01000085.1	0.0007446471478125915	0.0009568854744784974	35.0	0.0009568854744784974	0.0	0.0007343394679473535	0.0009568854744784974	35.0	0.0009568854744784974	0.0
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.0006707179820381247	0.0006151406621647483	22.5	0.0012302813243294966	0.0	0.0006707179820381247	0.0006151406621647483	22.5	0.0012302813243294966	0.0
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601103.1	0.0006707179820381247	0.0006151406621647483	22.5	0.0012302813243294966	0.0	0.0006707179820381247	0.0006151406621647483	22.5	0.0012302813243294966	0.0
ti|1855823|org|Macrococcus_canis|accession|NZ_CP021059.1	0.0006614729509438569	0.0005467916997019985	20.0	0.0005467916997019985	0.0	0.0006608136293245566	0.0005467916997019985	20.0	0.0005467916997019985	0.0
ti|591962|org|Aeromonas_fluvialis|accession|NZ_CDBO01000064.1	0.0006130360653908597	0.005960029526751784	218.0	0.005960029526751784	0.0	0.0002466211699476972	0.005905350356781584	216.0	5.467916997019985e-05	0.005850671186811384
ti|71999|org|Kocuria_palustris|accession|NZ_CP012507.1	0.0005869639241242567	0.0009568854744784974	35.0	0.0009568854744784974	0.0	0.0003655726241808635	0.0009568854744784974	35.0	0.0008201875495529978	0.00013669792492549963
