Total Number of Aligned Reads:	35421	Total Number of Mapped Genomes:	1881
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.4898942997722418	0.29903164789249315	10592.0	0.29903164789249315	0.0	0.09647447871456792	0.13988476704026806	4954.858333333335	0.0007340278365941109	0.27932582366392816
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.12494381371573937	0.08657293695830157	3066.5	0.17314587391660313	0.0	0.12494381371573937	0.08658705287823608	3067.0	0.17314587391660313	2.8231839869004263e-05
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601103.1	0.12494381371573937	0.08657293695830157	3066.5	0.17314587391660313	0.0	0.12494381371573937	0.08658705287823608	3067.0	0.17314587391660313	2.8231839869004263e-05
ti|1120929|org|Acinetobacter_towneri_DSM_14962_=_CIP_107472|accession|NZ_KB849690.1	0.05483123648197597	0.22644758758928318	8021.0	0.22644758758928318	0.0	0.05149405920912228	0.20887326727082803	7398.5	0.14657971259987013	0.06230767059089241
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.047442408585253955	0.046384912904774006	1643.0	0.046384912904774006	0.0	0.022395411280264954	0.028528274187628808	1010.5	0.024589932525902712	0.004065384941136614
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.025455820504759738	0.024364077806950678	863.0	0.024364077806950678	0.0	0.022596553417181427	0.024138223087998643	855.0	0.022867790293893454	0.001270432794105192
ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1	0.01512273365419337	0.012986646339741961	460.0	0.012986646339741961	0.0	0.008125731982104626	0.00814488580220773	288.5	0.00801784252279721	0.0001411591993450213
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.014046639717420607	0.020693938623980127	733.0	0.020693938623980127	0.0	0.014043191551733048	0.020693938623980127	733.0	0.020693938623980127	0.0
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	0.012983828268770668	0.012167922983540837	431.0	0.012167922983540837	0.0	0.010044552898874626	0.00999407131362751	354.0	0.007735524124107168	0.002258547189520341
ti|108981|org|Acinetobacter_schindleri|accession|NZ_CP015615.1	0.011647513970572615	0.019564665029219955	693.0	0.019564665029219955	0.0	0.00965808931718917	0.019479969509612942	690.0	0.01914118743118489	0.00033878207842805115
ti|525640|org|Paracoccus_chinensis|accession|NZ_FNGE01000043.1	0.010532717558302183	0.013692442336467067	485.0	0.013692442336467067	0.0	0.0025579291452032683	0.007792928865174143	276.0333333333333	0.00011292735947601705	0.007763755963976172
ti|1258574|org|Streptococcus_gallolyticus_subsp._gallolyticus_DSM_16831|accession|NZ_CP018822.1	0.008531617769373636	0.0057310634934078656	203.0	0.005702831653538861	2.8231839869004263e-05	0.004637626699136747	0.003797182462381073	134.5	0.0034725163038875242	0.0007057959967251066
ti|299766|org|Enterobacter_hormaechei_subsp._steigerwaltii|accession|NZ_CP017179.1	0.0061051179934084	0.005674599813669857	201.0	0.005674599813669857	0.0	0.0013145172649623455	0.0016797944722057537	59.5	0.0	0.0018068377516162728
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.004637283145064056	0.004855876457468733	172.0	0.004855876457468733	0.0	0.0026187257104362603	0.003557211823494537	126.0	0.0027384884672934135	0.0009598825555461449
ti|1341679|org|Acinetobacter_indicus_CIP_110367|accession|NZ_KI530757.1	0.00442947879009735	0.006690946048954011	237.0	0.006690946048954011	0.0	0.00111753240401325	0.0026722108622676097	94.65238095238101	0.0	0.004799412777730725
ti|883156|org|Veillonella_seminalis_ACS-216-V-Col6b|accession|NZ_JH992937.1	0.0034156854234936272	0.0034160526241495156	121.0	0.0034160526241495156	0.0	0.0034144178267527863	0.0033595889444115075	119.0	0.0020609243104373113	0.001298664633974196
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.003258175435161855	0.01245024138223088	441.0	0.01245024138223088	0.0	0.002057559451729894	0.010332853392055561	366.0	0.008413088280963271	0.0019197651110922898
