Total Number of Aligned Reads:	331875	Total Number of Mapped Genomes:	1451
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.9682679691509103	0.8737657250470809	289981.0	0.8737657250470809	0.0	0.1977256955162117	0.435238161718148	144444.66492021037	0.0013589453860640302	0.8688391713747646
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.027926773421853297	0.11667043314500941	38720.0	0.11667043314500941	0.0	0.022878186538663737	0.11656497175141244	38685.0	0.09100414312617702	0.025563841807909604
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.0017463066759611237	0.0017747645951035783	589.0	0.0017747645951035783	0.0	0.0009836423596098344	0.0017461393596986817	579.5	0.001503578154425612	0.00025310734463276837
ti|316|org|Pseudomonas_stutzeri|accession|NZ_CP007441.1	0.000610928291072705	0.0007412429378531074	246.0	0.0007412429378531074	0.0	0.00044129779024867824	0.0005664783427495292	188.0	0.0005062146892655367	6.0263653483992466e-05
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.00019993454583802723	0.000280225988700565	93.0	0.000280225988700565	0.0	0.00019085945355016383	0.000280225988700565	93.0	0.0002741996233521657	6.026365348399247e-06
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.00016784330789776887	0.00020188323917137477	67.0	0.00020188323917137477	0.0	8.855359466483555e-05	0.00016271186440677967	54.0	0.00013860640301318266	3.314500941619586e-05
ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1	0.00013654840701547033	0.00015367231638418078	51.0	0.00015367231638418078	0.0	8.311939929417216e-05	0.00015969868173258003	53.0	0.00015668549905838042	3.0131826741996235e-06
ti|626369|org|Granulicatella_elegans_ATCC_700633|accession|NZ_KI391971.1	0.00011335943959668082	5.1224105461393595e-05	17.0	5.1224105461393595e-05	0.0	0.00011327548598906769	5.1224105461393595e-05	17.0	5.1224105461393595e-05	0.0
ti|40215|org|Acinetobacter_junii|accession|NZ_CP019041.1	8.054324166358655e-05	0.0001145009416195857	38.0	0.0001145009416195857	0.0	6.827018316094357e-05	0.00011148775894538607	37.0	0.00011148775894538607	0.0
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	6.1007139301331355e-05	0.00029227871939736344	97.0	0.0002832391713747646	9.03954802259887e-06	3.799896163977854e-05	0.00027620841180163214	91.66666666666667	0.00024105461393596987	3.9171374764595104e-05
ti|435837|org|Staphylococcus_hominis_subsp._hominis_C80|accession|NZ_GL545256.1	5.304233577723027e-05	0.0004760828625235405	158.0	0.0004730696798493409	3.0131826741996235e-06	0.06190904381103692	0.0010888869544103774	361.374357994944	0.0	0.003263276836158192
ti|1214787|org|Paracoccus_sediminis|accession|NZ_FZNM01000028.1	4.868712585572897e-05	0.00022297551789077214	74.0	0.0002199623352165725	3.0131826741996235e-06	8.942027021012476e-06	0.00014764595103578155	49.0	1.807909604519774e-05	0.0001295668549905838
ti|206672|org|Bifidobacterium_longum_NCC2705|accession|NC_004307.2	4.5518336338533095e-05	0.00015969868173258003	53.0	0.00015969868173258003	0.0	4.075776816955006e-05	0.00015819209039548022	52.5	0.00015668549905838042	3.0131826741996235e-06
