Total Number of Aligned Reads:	121668	Total Number of Mapped Genomes:	1709
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228|accession|NC_004461.1	0.5364235282871291	0.47951803267909393	58342.0	0.47951803267909393	0.0	0.10055257998084548	0.45297998911640003	55113.16931581416	0.003821875924647401	0.4619620606897459
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.41190253433034046	0.3820232107045402	46480.0	0.3820232107045402	0.0	0.19565524693116687	0.19106652380397307	23246.681818181794	0.019208008679356937	0.3625193148568235
ti|169292|org|Corynebacterium_aurimucosum|accession|NZ_JVXO01000036.1	0.021879355574917915	0.044539237926159714	5419.0	0.044539237926159714	0.0	0.017986321427470045	0.04330226518065555	5268.5	0.03610645362790545	0.007224578360785087
ti|72758|org|Staphylococcus_capitis_subsp._capitis|accession|NZ_CP007601.1	0.008098991362453851	0.0410214682578821	4991.0	0.0410214682578821	0.0	0.06950121876276812	0.04867044840935396	5921.636117069277	0.0004931452805996647	0.06493901436696584
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.006535092278894677	0.01289574908768123	1569.0	0.01289574908768123	0.0	0.0032675461394473387	0.006408833875793142	779.75	0.012468356511161521	0.00035342078442975966
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.0037138602120856774	0.005810895223066048	707.0	0.005810895223066048	0.0	0.0017380897097287024	0.00396023057281564	481.8333333333333	0.0030081862116579546	0.0010027287372193182
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.0032675373053079994	0.005588979846796199	680.0	0.005588979846796199	0.0	0.003279120399818471	0.005704047078936121	694.0	0.005605418022816188	9.862905611993293e-05
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0021842627457825357	0.0030081862116579546	366.0	0.0030081862116579546	0.0	0.0009108095043218501	0.0017103922148798368	208.1	0.0012164250254791727	0.0005424598086596311
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0007496491381704954	0.0007150606568695138	87.0	0.0007150606568695138	0.0	0.0007107072380847347	0.0006986224808495249	85.0	0.0006904033928395306	8.21908800999441e-06
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.0007085011853803968	0.003139691619817865	382.0	0.003139691619817865	0.0	0.0004311813536278313	0.003010925907661286	366.33333333333337	0.002523260019068284	0.0004931452805996647
ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1	0.0006184997393997957	0.0008054706249794523	98.0	0.0008054706249794523	0.0	0.00036852388916242223	0.0008219088009994411	100.0	0.0008054706249794523	1.643817601998882e-05
ti|335973|org|Arthrobacter_subterraneus|accession|NZ_FNDT01000055.1	0.00037567357782102934	0.0003452016964197653	42.0	0.0003452016964197653	0.0	0.00020395519865913344	0.0002876680803498044	35.0	0.00024657264029983233	4.109544004997205e-05
