Total Number of Aligned Reads:	188894	Total Number of Mapped Genomes:	1317
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.30169344334471215	0.1774646097811471	33522.0	0.1774646097811471	0.0	0.18666439037430205	0.17661801504194585	33362.08333333332	0.1515982508708588	0.025707539678338116
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.21318737649097655	0.10902940273380837	20595.0	0.10902940273380837	0.0	0.20357174450146717	0.10885205459146399	20561.5	0.10669476002414052	0.002191705400912681
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.16366592876305483	0.08506358063252406	16068.0	0.08506358063252406	0.0	0.08183296438152741	0.04239238232377242	8007.666666666667	0.08432771819115482	0.00044998782385888384
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.13388181279275194	0.056920812730949635	10752.0	0.056920812730949635	0.0	0.06359962148648302	0.028457759378275636	5375.499999999998	0.0025887534807881667	0.054289707454974745
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.06002513602160329	0.12063379461496924	22787.0	0.12063379461496924	0.0	0.04463583243995511	0.0292964131558793	5533.916666666664	0.026491047889292407	0.003123444895020488
ti|40215|org|Acinetobacter_junii|accession|NZ_CP019041.1	0.057317621633429724	0.028375702775101378	5360.0	0.028375702775101378	0.0	0.03286608208097005	0.020150024473745778	3806.218722943735	0.019619469120247333	0.0014240791131534087
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	0.03164280473539482	0.015172530625641894	2866.0	0.015172530625641894	0.0	0.013967433232948457	0.007442180976279465	1405.7833333333333	0.0009264455197094667	0.013944328565227058
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.016327760279699902	0.016448378455641788	3107.0	0.016448378455641788	0.0	0.01632752356929189	0.01643779050684511	3105.0	0.016326617044479973	0.000111173462365136
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.007757248349459707	0.0069245185130284706	1308.0	0.0069245185130284706	0.0	0.001519317347445065	0.003021678454659382	570.7769300144294	8.470359037343695e-05	0.006246889790040976
ti|1191209|org|Halomonas_desiderata_SP1|accession|NZ_MUMZ01000132.1	0.005709932545756136	0.003086387074232109	583.0	0.003086387074232109	0.0	0.005483838564981473	0.0030305356443296244	572.45	0.003022859381452031	3.176384639003886e-05
ti|1368415|org|Agrobacterium_rubi_TR3_=_NBRC_13261|accession|NZ_BBJU01000046.1	0.004388808198070027	0.00474869503531081	897.0	0.00474869503531081	0.0	0.001572751009923661	0.004709519624763095	889.6000000000001	0.000111173462365136	0.004706343240124091
ti|393763|org|Anaerobacillus_alkalilacustris|accession|NZ_MLQR01000001.1	0.001980278675258498	0.31893548762798185	60245.0	0.31893548762798185	0.0	0.0054583112037142065	0.34886647184840874	65898.78333333333	0.19797876057471386	0.1535305515262528
ti|1341679|org|Acinetobacter_indicus_CIP_110367|accession|NZ_KI530760.1	0.0018816593692426089	0.0007464503901659132	141.0	0.0007464503901659132	0.0	0.0003058294357844606	0.00014734895408712438	27.83333333333327	0.0	0.0007464503901659132
ti|525640|org|Paracoccus_chinensis|accession|NZ_FNGE01000043.1	0.0003056379577274721	0.0002117589759335924	40.0	0.0002117589759335924	0.0	8.462881165995163e-05	0.00018528910394189334	35.0	0.0	0.00018528910394189334
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.00010449007794870169	0.00024352282232363123	46.0	0.00024352282232363123	0.0	0.0001044652389657217	0.00024352282232363123	46.0	0.00023822884792529145	5.2939743983398094e-06
ti|169963|org|Listeria_monocytogenes_EGD-e|accession|NC_003210.1	4.8929000893468525e-05	0.0024564041208296715	464.0	0.0024564041208296715	0.0	4.828439299390298e-05	0.0001058794879667962	20.0	2.646987199169905e-05	7.940961597509714e-05
ti|1236973|org|Bacillus_akibai_JCM_9157|accession|NZ_BAUV01000126.1	3.32853705769709e-05	0.005733374273402014	1083.0	0.005712198375808655	2.1175897593359238e-05	0.004082545032121221	0.007335683857966195	1385.6666666666663	0.0002964625663070293	0.007999195315891452
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	1.8833396086476694e-05	5.823371838173791e-05	11.0	5.823371838173791e-05	0.0	1.4258552619088014e-05	1.588192319501943e-05	3.0	5.2939743983398094e-06	1.0587948796679619e-05
ti|1303683|org|Nocardioides_jensenii_JCM_1364_=_NBRC_14755|accession|NZ_BCRJ01000161.1	1.3731048144342106e-05	0.0004923396190456023	93.0	0.0004923396190456023	0.0	1.1472125347627871e-05	0.00048175167024892265	91.0	0.00041822397746884497	6.352769278007772e-05
