Total Number of Aligned Reads:	43433	Total Number of Mapped Genomes:	6113
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.4630222887179776	0.3140238988787328	13639.0	0.3140238988787328	0.0	0.23150986856305944	0.15503671333996868	6733.70957049486	2.302396795063661e-05	0.310270992102779
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.30059724146204525	0.15228052402551057	6614.0	0.15223447608960927	4.604793590127322e-05	0.14263661951236045	0.06481844698487485	2815.259607894069	0.0	0.13561117122924965
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.12707147745691372	0.33603481223954135	14595.0	0.3359887643036401	4.604793590127322e-05	0.07891687200525087	0.2697101598583173	11714.321373126295	0.18679345198351485	0.1429327930375521
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.04603610641437076	0.03658508507356158	1589.0	0.03658508507356158	0.0	0.04600928887317259	0.031642756736796104	1374.3398533492652	0.026316395367577648	0.008035364814772178
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.02225626430953617	0.07699214882692883	3344.0	0.0769691248589782	2.302396795063661e-05	0.022221102645552104	0.05363203094421292	2329.3999999999996	0.039140745516082244	0.01420578822554279
ti|90241|org|Moraxella_lincolnii|accession|NZ_MUYT01000021.1	0.008119031464312526	0.0028779959938295767	125.0	0.00285497202587894	2.302396795063661e-05	0.009316221981226518	0.0072498706262081585	314.88363090809895	0.006124375474869339	0.0013814380770381968
ti|1120929|org|Acinetobacter_towneri_DSM_14962_=_CIP_107472|accession|NZ_KB849690.1	0.006891032692225446	0.0152188428153708	661.0	0.015172794879469528	4.604793590127322e-05	0.0056363827743086715	0.013479198292517076	585.4420194388941	0.0032233555130891257	0.011719199686874036
ti|206672|org|Bifidobacterium_longum_NCC2705|accession|NC_004307.2	0.00600905342573966	0.004950153109386872	215.0	0.004950153109386872	0.0	0.0054624347798025155	0.003542039446664691	153.84139928698752	0.0028779959938295767	0.0007828149103216448
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.004178356403125368	0.0032463794810397625	141.0	0.0032463794810397625	0.0	0.003995468502058019	0.0018495920920344748	80.33333333333334	0.0015195818847420165	0.0003914074551608224
ti|370959|org|Sphingomonas_mucosissima|accession|NZ_NBBJ01000012.1	0.0027113743249262273	0.0026477563143232105	115.0	0.0026017083784219373	4.604793590127322e-05	0.0005441993837866229	0.0003367415201446928	14.625694444444443	0.0	0.0005525752308152787
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0026864566484421804	0.0040291943913614075	175.0	0.003983146455460134	4.604793590127322e-05	0.001249488334390702	0.0023052508077575423	100.12395833333333	0.0008518868141735547	0.001841917436050929
ti|61015|org|Staphylococcus_succinus|accession|NZ_CP018199.1	0.0022883024295510756	0.00285497202587894	124.0	0.0025786844104713005	0.00027628761540763935	0.0006590874538517917	0.0005812565184909722	25.245714367618397	0.0	0.0006907190385190984
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228|accession|NC_004461.1	0.0017149574911836131	0.004742937397831142	206.0	0.004673865493979233	6.907190385190984e-05	0.0002708257589458679	0.0012860457596465709	55.85682547872951	0.0	0.0016577256924458362
ti|565655|org|Enterococcus_casseliflavus_EC20|accession|NC_020995.1	0.0012796628658178146	0.004098266295213317	178.0	0.003960122487509497	0.00013814380770381968	0.00018509977403569918	0.000718084085705073	31.18854609442844	0.0	0.0007367669744203716
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	0.0012430967806965332	0.0010591025257292842	46.0	0.0010130545898280109	4.604793590127322e-05	0.0005450662375847085	9.593319979431921e-05	4.166666666666666	0.0	0.000299311583358276
ti|1368415|org|Agrobacterium_rubi_TR3_=_NBRC_13261|accession|NZ_BBJU01000046.1	0.0009035488512815944	0.00043745539106209563	19.0	0.00043745539106209563	0.0	0.0003024275216298333	0.0001657725692445836	7.2	0.0	0.0001841917436050929
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.0008435398399190594	0.004719913429880505	205.0	0.004719913429880505	0.0	0.0005226625765522409	0.0018285687484698647	79.42022645229163	0.0008979347500748278	0.0019800612437547486
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.000794227356729613	0.011166624456058757	485.0	0.011166624456058757	0.0	0.0006065932154328858	0.027178178248308333	1180.4298158587758	0.013538093154974328	0.014666267584555522
ti|470|org|Acinetobacter_baumannii|accession|NZ_CP009257.1	0.000405977713495397	0.0006216471346671886	27.0	0.0005755991987659153	4.604793590127322e-05	0.0003652118784408541	0.00075621260449108	32.84458205086108	0.0005755991987659153	0.00041443142311145905
ti|948458|org|Actinotalea_ferrariae_CF5-4|accession|NZ_AXCW01000345.1	0.00018786876295400601	0.0010821264936799208	47.0	0.0010360785577786477	4.604793590127322e-05	6.476831924761692e-05	8.640046920423109e-05	3.7526315789473688	0.0	0.0001841917436050929
ti|1339247|org|Leuconostoc_pseudomesenteroides_PS12|accession|NZ_JDVA01000019.1	0.00011762409586362109	0.0009209587180254645	40.0	0.0009209587180254645	0.0	8.449425886232306e-05	0.0006446711026178251	28.0	0.0005065272949140054	0.00013814380770381968
ti|316|org|Pseudomonas_stutzeri|accession|NZ_CP007441.1	0.00011337135375796649	0.0009900306218773743	43.0	0.0009900306218773743	0.0	8.020395855058192e-05	9.51177675960675e-05	4.13125	6.907190385190984e-05	2.302396795063661e-05
ti|1226968|org|Azospirillum_humicireducens|accession|NZ_CP028903.1	0.0001007175104720806	0.0009209587180254645	40.0	0.0008518868141735547	6.907190385190984e-05	6.608079785753092e-05	0.0003169763519341842	13.767233893557425	0.0	0.0008979347500748278
ti|1423730|org|Lactobacillus_camelliae_DSM_22697_=_JCM_13995|accession|NZ_BBAJ01000143.1	9.140649666939762e-05	0.0003453595192595492	15.0	0.00032233555130891257	2.302396795063661e-05	3.0668444878214364e-05	2.9437787594028237e-05	1.2785714285714285	0.0	4.604793590127322e-05
ti|1226968|org|Azospirillum_humicireducens|accession|NZ_CP015285.1	6.716085206750821e-05	2.302396795063661e-05	1.0	2.302396795063661e-05	0.0	6.608079785753087e-05	0.00031692217789194746	13.764880952380954	0.0	0.0008979347500748278
ti|1122622|org|Ornithinimicrobium_pekingense_DSM_21552|accession|NZ_ATWJ01000007.1	6.320885551991352e-05	0.000598623166716552	26.0	0.000598623166716552	0.0	6.222116667487346e-05	0.00048350332696336885	21.0	0.0003683834872101858	9.209587180254645e-05
ti|1385518|org|Knoellia_flava_TL1|accession|NZ_AVPI01000085.1	5.6103622636794046e-05	0.0010821264936799208	47.0	0.0010821264936799208	0.0	1.304889347032884e-05	0.000440744529340758	19.142857142857142	0.0	0.0005065272949140054
ti|1397694|org|Exiguobacterium_aurantiacum_DSM_6208|accession|NZ_JNIQ01000001.1	5.5677594321609195e-05	0.0024175166348168443	105.0	0.0024175166348168443	0.0	5.560424592929617e-05	0.0004144855971536959	18.002352941176472	0.0003683834872101858	4.604793590127322e-05
