Total Number of Aligned Reads:	59867	Total Number of Mapped Genomes:	842
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.9807021543011648	0.9720714249920658	58195.0	0.9720714249920658	0.0	0.20041283468651716	0.4853832229744658	29058.437409812344	0.0020545542619473164	0.9680124275477308
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.017493767514348682	0.02037850568760753	1220.0	0.02037850568760753	0.0	0.008313198669279397	0.01025606761655002	614.0	0.001486628693604156	0.018975395459936192
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.00038466799628418145	0.0006347403410894149	38.0	0.0006347403410894149	0.0	0.00036717448557316735	0.0005345181819700335	32.0	0.0005345181819700335	0.0
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.00031065440373932707	0.00033407386373127097	20.0	0.00033407386373127097	0.0	0.0001877489001218782	0.00028396278417158033	17.0	0.00025055539779845326	5.0111079559690645e-05
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.00023639879221905614	0.0006180366479028514	37.0	0.0006180366479028514	0.0	0.0001924150247326231	0.00011692585230594484	7.0	0.00010022215911938129	1.6703693186563548e-05
ti|38289|org|Corynebacterium_jeikeium|accession|NZ_CP022054.2	0.0002087390328636794	0.0014699250004175924	88.0	0.0014699250004175924	0.0	6.0461760913685524e-05	0.0014532213072310288	87.0	0.00013362954549250839	0.0013195917617385203
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.00013874038275527503	0.00028396278417158033	17.0	0.0005679255683431607	0.0	0.00013874038275527503	0.00028396278417158033	17.0	0.0005679255683431607	0.0
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601103.1	0.00013874038275527503	0.00028396278417158033	17.0	0.0005679255683431607	0.0	0.00013874038275527503	0.00028396278417158033	17.0	0.0005679255683431607	0.0
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	5.854541324396976e-05	0.00023385170461188968	14.0	0.00023385170461188968	0.0	5.425645991882252e-05	0.00023385170461188968	14.0	0.00015033323867907195	8.351846593281774e-05
ti|549386|org|Microvirga_guangxiensis|accession|NZ_FMVJ01000032.1	5.805842816957763e-05	8.351846593281774e-05	5.0	8.351846593281774e-05	0.0	5.480595882534555e-05	8.351846593281774e-05	5.0	8.351846593281774e-05	0.0
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	4.903017434075811e-05	0.00023385170461188968	14.0	0.00023385170461188968	0.0	3.081818158412016e-05	0.00018374062505219904	11.0	8.351846593281774e-05	0.00010022215911938129
ti|1125630|org|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286|accession|NC_016845.1	3.914442581600654e-05	8.351846593281774e-05	5.0	8.351846593281774e-05	0.0	2.213901566289913e-05	8.351846593281774e-05	5.0	8.351846593281774e-05	0.0
ti|93061|org|Staphylococcus_aureus_subsp._aureus_NCTC_8325|accession|NC_007795.1	3.8071984849929346e-05	0.0007349625002087962	44.0	0.0007349625002087962	0.0	0.19996146734924863	0.4834277640351928	28941.369949494885	0.0020545542619473164	0.9662752434563282
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	3.1331159873798243e-05	0.00018374062505219904	11.0	0.00018374062505219904	0.0	1.972973428051605e-05	0.00018374062505219904	11.0	0.00018374062505219904	0.0
ti|1368415|org|Agrobacterium_rubi_TR3_=_NBRC_13261|accession|NZ_BBJU01000046.1	2.6503607529409792e-05	0.00015033323867907195	9.0	0.00015033323867907195	0.0	9.004348414703303e-06	0.00015033323867907195	9.0	0.0	0.00015033323867907195
ti|948458|org|Actinotalea_ferrariae_CF5-4|accession|NZ_AXCW01000345.1	1.7186540490950577e-05	4.175923296640887e-05	2.5	8.351846593281774e-05	0.0	1.2181718511065997e-05	4.175923296640887e-05	2.5	0.0	8.351846593281774e-05
ti|947969|org|Cellulomonas_carbonis_T26|accession|NZ_AXCY01000321.1	1.7186540490950577e-05	4.175923296640887e-05	2.5	8.351846593281774e-05	0.0	1.2181718511065997e-05	4.175923296640887e-05	2.5	0.0	8.351846593281774e-05
