Total Number of Aligned Reads:	122454	Total Number of Mapped Genomes:	1878
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.5443963733595656	0.54998611723586	67348.0	0.54998611723586	0.0	0.2721992738730146	0.27493807198349307	33667.26666666666	0.5483610171982949	0.00130661309552975
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.27741623888302125	0.2467702157544874	30218.0	0.2467702157544874	0.0	0.13183307746674436	0.1233538036051634	15105.166666666679	0.011906511833014846	0.2346023813023666
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.16289065888668572	0.16536821990298398	20250.0	0.16536821990298398	0.0	0.1628608279284461	0.16530697241413103	20242.5	0.16514772894311333	0.00016332663694121875
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.005862070571466232	0.007447694644519574	912.0	0.007447694644519574	0.0	0.0026267404984594658	0.0045323141751188204	555.0	0.003340029725447923	0.0012821140999885671
ti|34062|org|Moraxella_osloensis|accession|NZ_CP014234.1	0.0018361266313920372	0.0024090678948829763	295.0	0.0024090678948829763	0.0	0.0018361266313920372	0.0024254005585770985	297.0	0.0024254005585770985	0.0
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.0012643545537075014	0.005022294085942476	615.0	0.005022294085942476	0.0	0.0007714007323016296	0.004777304130530648	585.0	0.004164829242001078	0.0006124748885295702
ti|136273|org|Kocuria_polaris|accession|NZ_JSUH01000031.1	0.0008714176336994892	0.0011432864585885312	140.0	0.0011432864585885312	0.0	0.00033870093584674563	0.0005512273996766133	67.5	0.00044914825158835157	0.00013066130955297498
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.0006507535297804395	0.0017802603426592843	218.0	0.0017802603426592843	0.0	7.916666815772094e-05	0.0004036966639249947	49.434271284271304	4.899799108236562e-05	0.0009636271579531906
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015776.1	0.000650618054413946	0.0006124748885295702	75.0	0.0006124748885295702	0.0	0.00029051429020874827	0.0003062374442647851	37.5	5.716432292942656e-05	0.0005553105656001437
ti|1225564|org|Microvirga_vignae|accession|NZ_LCYG01000082.1	0.0004239945905674934	0.0007349698662354843	90.0	0.0007349698662354843	0.0	0.00037537202444660247	0.0005471442337530828	67.0	0.0005389779019060218	8.166331847060936e-06
ti|244|org|Planomicrobium_okeanokoites|accession|NZ_FWYH01000004.1	0.0004023368317985893	0.0007268035343884234	89.0	0.0007268035343884234	0.0	0.0001967353822802168	0.0005798095611413266	71.0	0.0003266532738824375	0.00026132261910594997
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0003097745188910867	0.0004981462426707172	61.0	0.0004981462426707172	0.0	0.0001469872279366307	0.00029398794649419373	36.0	0.00021232462802358437	9.799598216473124e-05
ti|206672|org|Bifidobacterium_longum_NCC2705|accession|NC_004307.2	0.00019875618968862615	0.000391983928658925	48.0	0.000391983928658925	0.0	0.00018017951920477733	0.00038790076273539453	47.5	0.00038381759681186404	8.166331847060936e-06
ti|40215|org|Acinetobacter_junii|accession|NZ_CP019041.1	0.00019463046235710245	0.00014699397324709687	18.0	0.00014699397324709687	0.0	0.00015378839556255884	0.00013299454722356382	16.285714285714285	0.00012249497770591407	2.449899554118281e-05
ti|465515|org|Micrococcus_luteus_NCTC_2665|accession|NC_012803.1	0.00018204806037389192	0.00029398794649419373	36.0	0.00029398794649419373	0.0	0.00014183670380998032	0.0002858216146471328	35.0	0.00022865729171770623	5.716432292942656e-05
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.00018031364527000033	0.00045731458343541246	56.0	0.00045731458343541246	0.0	0.0001716950477852196	0.00026132261910594997	32.0	0.000253156287258889	8.166331847060936e-06
ti|748671|org|Lactobacillus_crispatus_ST1|accession|NC_014106.1	0.00014539175904545372	0.00010616231401179219	13.0	0.00010616231401179219	0.0	5.7566864979008765e-05	8.98296503176703e-05	11.0	0.0	9.799598216473124e-05
ti|158898|org|Gordonia_westfalica|accession|NZ_FNLM01000036.1	0.00014270763197712412	0.00017557613471181016	21.5	0.00014699397324709687	0.00020415829617652343	7.295242079092842e-05	0.0001742150794039667	21.333333333333336	8.166331847060936e-06	0.0003429859375765594
ti|158898|org|Gordonia_westfalica|accession|NZ_FNLM01000034.1	0.00014270763197712412	0.00017557613471181016	21.5	0.00014699397324709687	0.00020415829617652343	7.295242079092842e-05	0.0001742150794039667	21.333333333333336	8.166331847060936e-06	0.0003429859375765594
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.00014024604804621353	0.0004001502605059859	49.0	0.0004001502605059859	0.0	0.00010696848220773454	0.0001810203559431841	22.166666666666668	0.00013882764140003593	6.533065477648749e-05
ti|401562|org|Aureimonas_ureilytica|accession|NZ_LDQA01000032.1	0.00013818049628946488	0.00013066130955297498	16.0	0.00013066130955297498	0.0	0.00010644363169178742	0.00012249497770591407	15.0	0.00012249497770591407	0.0
