Total Number of Aligned Reads:	47248	Total Number of Mapped Genomes:	1895
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1	0.6385964543171402	0.5760878767355232	27219.0	0.5760878767355232	0.0	0.371928497055935	0.5678547240094819	26830.0	0.5601295292922451	0.008444801896376567
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.09190247866452111	0.060743311886217406	2870.0	0.060743311886217406	0.0	0.017142975448926442	0.026494948639801324	1251.833333333333	0.00010582458516762614	0.05295462241788012
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.058144181132809905	0.042975364036572976	2030.5	0.08595072807314595	0.0	0.058144181132809905	0.04301769387064003	2032.5	0.08595072807314595	8.465966813410092e-05
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601103.1	0.058144181132809905	0.042975364036572976	2030.5	0.08595072807314595	0.0	0.058144181132809905	0.04301769387064003	2032.5	0.08595072807314595	8.465966813410092e-05
ti|1236608|org|Moraxella_catarrhalis_BBH18|accession|NC_014147.1	0.05231538872508523	0.03634016254656282	1717.0	0.03634016254656282	0.0	0.0248684985633785	0.01817008127328141	858.5	0.002412800541821876	0.03390619708770742
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.023742999109788093	0.07826786318997629	3698.0	0.07826786318997629	0.0	0.018937574215845514	0.07658525228581103	3618.5	0.062119031493396544	0.014476803250931257
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.022098782555437627	0.038308499830680666	1810.0	0.038308499830680666	0.0	0.022096928734480863	0.038308499830680666	1810.0	0.038287334913647136	2.116491703352523e-05
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.007440752581240318	0.007873349136471385	372.0	0.007873349136471385	0.0	0.009109111746355359	0.011884100914324416	561.5	0.010349644429393836	0.001587368777514392
ti|525640|org|Paracoccus_chinensis|accession|NZ_FNGE01000043.1	0.004903999844717822	0.007534710463934982	356.0	0.007534710463934982	0.0	0.000835132087554251	0.003915509651202167	185.0	2.116491703352523e-05	0.0038943447341686422
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.00481795158383751	0.01481544192346766	700.0	0.01481544192346766	0.0	0.0032372710543796305	0.014624957670165932	691.0	0.012296816796478158	0.002328140873687775
ti|108981|org|Acinetobacter_schindleri|accession|NZ_CP015615.1	0.003413774115127346	0.005651032847951236	267.0	0.005651032847951236	0.0	0.0022137598068574225	0.004063664070436844	192.0	0.003979004402302743	8.465966813410092e-05
ti|334390|org|Lactobacillus_fermentum_IFO_3956|accession|NC_010610.1	0.003039974630757436	0.0020953267863189975	99.0	0.0020953267863189975	0.0	0.0030375789651472334	0.002116491703352523	100.0	0.002116491703352523	0.0
ti|1120929|org|Acinetobacter_towneri_DSM_14962_=_CIP_107472|accession|NZ_KB849690.1	0.0027502322212671184	0.01739756180155774	822.0	0.01739756180155774	0.0	0.0023926670244022326	0.016931933626820182	800.0	0.0068997629529292245	0.010032170673890959
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	0.0019082655842561744	0.0017990179478496445	85.0	0.0017990179478496445	0.0	0.001557016303529796	0.0015662038604808669	74.0	0.0010794107687097866	0.0004867930917710803
ti|334413|org|Finegoldia_magna_ATCC_29328|accession|NC_010376.1	0.001802962006528986	0.0011005756857433119	52.0	0.0011005756857433119	0.0	0.001802962006528986	0.0011005756857433119	52.0	0.0011005756857433119	0.0
ti|367737|org|Arcobacter_butzleri_RM4018|accession|NC_009850.1	0.0017474176249951657	0.0006349475110057569	30.0	0.0006349475110057569	0.0	0.0007437030090920551	0.0006349475110057569	30.0	4.232983406705046e-05	0.0005926176769387064
ti|1216970|org|Janibacter_limosus_NBRC_16128|accession|NZ_BCSS01000094.1	0.0016254169483549314	0.003873179817135117	183.0	0.003873179817135117	0.0	0.00017450682910239904	0.000539201457758857	25.476190476190474	0.0	0.002243481205553674
ti|1341679|org|Acinetobacter_indicus_CIP_110367|accession|NZ_KI530754.1	0.0014392113864495867	0.003153572637995259	149.0	0.003153572637995259	0.0	0.00025026906324382956	0.0006185698966345766	29.226190476190474	0.0	0.0021588215374195733
ti|1123233|org|Salinicoccus_luteus_DSM_17002|accession|NZ_JONV01000003.1	0.0011789513388438424	0.0012275651879444633	58.0	0.0012275651879444633	0.0	0.0011760319467123271	0.0011640704368438876	55.0	0.0011640704368438876	0.0
ti|136273|org|Kocuria_polaris|accession|NZ_JSUH01000031.1	0.001143830044319029	0.001756688113782594	83.0	0.001756688113782594	0.0	0.00046696699333113027	0.0011640704368438876	55.0	0.0007831019302404334	0.0003809685066034541
ti|1125630|org|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286|accession|NC_016845.1	0.001136010586368525	0.0013122248560785642	62.0	0.0013122248560785642	0.0	0.0003731965795572031	0.0008042668472739587	38.0	0.0005079580088046055	0.0002963088384693532
ti|626369|org|Granulicatella_elegans_ATCC_700633|accession|NZ_KI391971.1	0.0009717948340493877	0.0010794107687097866	51.0	0.0010794107687097866	0.0	0.0009710880812981432	0.0010794107687097866	51.0	0.0010794107687097866	0.0
ti|1162717|org|Streptobacillus_hongkongensis|accession|NZ_LOHY01000113.1	0.0008874754885615688	0.0006772773450728074	32.0	0.0006772773450728074	0.0	0.0008874754885615688	0.0006772773450728074	32.0	0.0006772773450728074	0.0
ti|1508404|org|Jeotgalibacillus_malaysiensis|accession|NZ_CP009416.1	0.0008215858367475625	0.0006137825939722316	29.0	0.0006137825939722316	0.0	0.000805000039975418	0.0006137825939722316	29.0	0.0006137825939722316	0.0
ti|435837|org|Staphylococcus_hominis_subsp._hominis_C80|accession|NZ_GL545256.1	0.0007568461775544011	0.0010370809346427362	49.0	0.0010370809346427362	0.0	0.0069510357276061216	0.005479949768596909	258.91666666666674	0.0	0.0060954961056552655
ti|40215|org|Acinetobacter_junii|accession|NZ_CP019041.1	0.0006654676911582014	0.0005291229258381307	25.0	0.0005291229258381307	0.0	0.0004766216858111173	0.00042329834067050457	20.0	0.00042329834067050457	0.0
ti|317018|org|Nesterenkonia_jeotgali|accession|NZ_LQBM01000006.1	0.0006360418903501323	0.0005926176769387064	28.0	0.0005926176769387064	0.0	0.0005284279689651709	0.0006137825939722316	29.0	0.00046562817473755504	0.0001481544192346766
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0006036623222527816	0.0008254317643074839	39.0	0.0008254317643074839	0.0	0.0005770175121910412	0.0008254317643074839	39.0	0.0008254317643074839	0.0
ti|1112212|org|Sphingomonas_echinoides_ATCC_14820|accession|NZ_JH584237.1	0.0005682297179687291	0.0003809685066034541	18.0	0.0003809685066034541	0.0	0.00013507583659276942	0.0003809685066034541	18.0	0.0	0.0003809685066034541
ti|665550|org|Dietzia_alimentaria|accession|NZ_MDCG01000376.1	0.0005468325187277525	0.0010794107687097866	51.0	0.0010794107687097866	0.0	0.000411435209485609	0.0008042668472739587	38.0	0.0008042668472739587	0.0
ti|591962|org|Aeromonas_fluvialis|accession|NZ_CDBO01000064.1	0.0005237490058262937	0.004719776498476126	223.0	0.004719776498476126	0.0	0.0002335030950213041	0.004518709786657637	213.5	0.00016931933626820184	0.0044023027429732475
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000012.1	0.0005223260369330853	0.00045151823004853804	21.333333333333325	0.0	0.0013545546901456147	0.0005222015612980913	0.00043917202844564844	20.749999999999996	0.0	0.0013545546901456147
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000011.1	0.0005223260369330853	0.00045151823004853804	21.333333333333325	0.0	0.0013545546901456147	0.0005222015612980913	0.00043917202844564844	20.749999999999996	0.0	0.0013545546901456147
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000008.1	0.0005223260369330853	0.00045151823004853804	21.333333333333325	0.0	0.0013545546901456147	0.0005222015612980913	0.00043917202844564844	20.749999999999996	0.0	0.0013545546901456147
ti|206672|org|Bifidobacterium_longum_NCC2705|accession|NC_004307.2	0.0005173366550889852	0.001121740602776837	53.0	0.001121740602776837	0.0	0.00047039865332276266	0.001121740602776837	53.0	0.001121740602776837	0.0
ti|574650|org|Micrococcus_terreus|accession|NZ_FPCG01000027.1	0.00044335682870559156	0.0006137825939722316	29.0	0.0005926176769387064	2.116491703352523e-05	0.0002959294456661667	0.0004444632577040298	21.0	0.00042329834067050457	2.116491703352523e-05
ti|1926280|org|Bacillus_sinesaloumensis|accession|NZ_LT732529.1	0.0004147107158900391	0.001206400270910938	57.0	0.001206400270910938	0.0	0.00024530484048643697	0.00021164917033525228	10.0	0.00019048425330172705	2.116491703352523e-05
ti|1285583|org|Corynebacterium_casei_LMG_S-19264|accession|NZ_CP004350.1	0.00038354840966745517	0.0009735861835421606	46.0	0.0009735861835421606	0.0	0.00016443934527907893	0.0009947511005756857	47.0	0.0	0.0009947511005756857
ti|553190|org|Gardnerella_vaginalis_409-05|accession|NC_013721.1	0.0003787562265152285	0.0005291229258381307	25.0	0.0005291229258381307	0.0	0.0003321034372387918	0.0005291229258381307	25.0	0.0005291229258381307	0.0
ti|1122622|org|Ornithinimicrobium_pekingense_DSM_21552|accession|NZ_ATWJ01000007.1	0.00036111627746918725	0.00137571960717914	65.0	0.00137571960717914	0.0	0.0003139665826904812	0.0008677615983745344	41.0	0.0008465966813410091	2.116491703352523e-05
