Total Number of Aligned Reads:	50464	Total Number of Mapped Genomes:	914
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.5468590266788377	0.5065591312618897	25563.0	0.5065591312618897	0.0	0.2734295131478832	0.2531969985203974	12777.333333333334	0.5062817057704502	9.908053265694357e-05
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.3741004394939124	0.3739497463538364	18871.0	0.3739497463538364	0.0	0.17785198629991944	0.18703432149651236	9438.5	0.022114774889029805	0.35175570703868103
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.06197258154261171	0.06499682942295498	3280.0	0.06499682942295498	0.0	0.03803780306457131	0.06306145635172268	3182.333333333333	0.05403852251109702	0.009293753963221307
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.0100823824105431	0.022808338617628408	1151.0	0.022808338617628408	0.0	0.010078752483907393	0.022808338617628408	1151.0	0.022808338617628408	0.0
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.005424567473747121	0.025523145212428662	1288.0	0.025523145212428662	0.0	0.0034611488168821277	0.02540424857324033	1282.0	0.022055326569435638	0.0033489220038046925
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.0005437819059130478	0.001862714013950539	94.0	0.001862714013950539	0.0	0.0004067831608319099	0.0016843690551680405	85.0	0.001307863031071655	0.00037650602409638556
ti|626369|org|Granulicatella_elegans_ATCC_700633|accession|NZ_KI391971.1	0.0003164702505200294	0.00021797717184527583	11.0	0.00021797717184527583	0.0	0.0003162182257874124	0.00021797717184527583	11.0	0.00021797717184527583	0.0
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.00012201801660976133	0.00019816106531388714	10.0	0.00019816106531388714	0.0	6.599335081959702e-05	9.908053265694357e-05	5.0	7.926442612555485e-05	1.9816106531388713e-05
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	0.00011580578803104105	0.00025760938490805324	13.0	0.00025760938490805324	0.0	0.00010058105742021687	0.00023779327837666455	12.0	0.00023779327837666455	0.0
ti|93061|org|Staphylococcus_aureus_subsp._aureus_NCTC_8325|accession|NC_007795.1	0.00011034150876495191	0.00019816106531388714	10.0	0.0003963221306277743	0.0	3.029823987514188e-05	0.00014069435637285984	7.1	0.0	0.0002972415979708307
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.00011034150876495191	0.00019816106531388714	10.0	0.0003963221306277743	0.0	3.029823987514188e-05	0.00014069435637285984	7.1	0.0	0.0002972415979708307
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	9.035874212652144e-05	0.0005152187698161065	26.0	0.0005152187698161065	0.0	6.692526328051748e-05	0.00011889663918833228	6.0	0.00011889663918833228	0.0
ti|1368415|org|Agrobacterium_rubi_TR3_=_NBRC_13261|accession|NZ_BBJU01000046.1	4.353961798417142e-05	5.944831959416614e-05	3.0	5.944831959416614e-05	0.0	1.4745694783176899e-05	5.944831959416614e-05	3.0	0.0	5.944831959416614e-05
ti|136273|org|Kocuria_polaris|accession|NZ_JSUH01000031.1	1.755911552992036e-05	7.926442612555485e-05	4.0	7.926442612555485e-05	0.0	9.961357302528928e-06	5.944831959416614e-05	3.0	5.944831959416614e-05	0.0
ti|1136179|org|Rhodococcus_erythropolis_CCM2595|accession|NC_022115.1	1.711783085558744e-05	1.9816106531388713e-05	1.0	1.9816106531388713e-05	0.0	1.5407435695913145e-05	1.9816106531388713e-05	1.0	1.9816106531388713e-05	0.0
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015776.1	1.409221178501429e-05	9.908053265694356e-06	0.5	0.0	1.9816106531388713e-05	1.264242619948069e-05	9.908053265694356e-06	0.5	0.0	1.9816106531388713e-05
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	1.409221178501429e-05	9.908053265694356e-06	0.5	0.0	1.9816106531388713e-05	1.264242619948069e-05	9.908053265694356e-06	0.5	0.0	1.9816106531388713e-05
