Total Number of Aligned Reads:	146532	Total Number of Mapped Genomes:	1383
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.5548100669894589	0.42152567357300796	61767.0	0.42152567357300796	0.0	0.2635390366465891	0.20835499578538613	30530.6742424242	0.022336417983785113	0.39407774411050145
ti|208964|org|Pseudomonas_aeruginosa_PAO1|accession|NC_002516.2	0.23361914942997877	0.24390576802336691	35740.0	0.24390576802336691	0.0	0.14716973629412713	0.24023307764401852	35201.83333333332	0.18467638468047934	0.056206152922228594
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.15508739318469117	0.2781781453880381	40762.0	0.2781781453880381	0.0	0.11830542142339098	0.25396614163914144	37214.16666666667	0.22357573772281822	0.03060082439330658
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228|accession|NC_004461.1	0.04577141605684615	0.035609969153495485	5218.0	0.035609969153495485	0.0	0.008744756803302466	0.0330158656547262	4837.88082611834	0.0003207490514017416	0.03408811727131275
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.006120941608294176	0.006264843174187208	918.0	0.006264843174187208	0.0	0.0037843568906703873	0.006113567912355891	895.8333333333334	0.0047293423962001474	0.0014467829552589195
ti|299766|org|Enterobacter_hormaechei_subsp._steigerwaltii|accession|NZ_CP017179.1	0.0012956993701816915	0.001221576174487484	179.0	0.001221576174487484	0.0	0.0004803022482886944	0.0009879688233221933	144.76904761904763	4.094668741298829e-05	0.0010441405290312015
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.0011452166031301265	0.000887178227281413	130.0	0.000887178227281413	0.0	0.0005726083015650638	0.0004435891136407065	65.0	0.0008803537793792483	6.824447902164715e-06
ti|72758|org|Staphylococcus_capitis_subsp._capitis|accession|NZ_CP007601.1	0.0008047059157033158	0.003330330576256381	488.0	0.003330330576256381	0.0	0.005881313199015209	0.003693843090442457	541.2662157287141	4.7771135315153004e-05	0.0055141539049490896
ti|1160719|org|Cutibacterium_granulosum_DSM_20700|accession|NZ_AOSS01000369.1	0.0002411676647158995	0.00034804684301040044	51.0	0.00034804684301040044	0.0	0.00024093757270629874	0.00034804684301040044	51.0	0.00034804684301040044	0.0
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.0002020267934782047	0.0009554227063030601	140.0	0.0009554227063030601	0.0	0.00020194171767667525	0.0009008271230857423	132.0	0.0008394070919662599	6.824447902164714e-05
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.000163440807376053	8.189337482597658e-05	12.0	8.189337482597658e-05	0.0	0.00010511265879042017	6.142003111948243e-05	9.0	5.459558321731772e-05	6.824447902164715e-06
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015776.1	0.0001045035587044534	4.435891136407065e-05	6.5	8.87178227281413e-05	0.0	9.369236127885165e-05	4.435891136407065e-05	6.5	6.824447902164715e-06	8.189337482597658e-05
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	0.0001045035587044534	5.118335926623536e-05	7.5	9.554227063030601e-05	0.0	9.369236127885165e-05	5.118335926623536e-05	7.5	1.364889580432943e-05	8.189337482597658e-05
ti|1377|org|Aerococcus_viridans|accession|NZ_CP014164.1	8.165220746523428e-05	2.729779160865886e-05	4.0	2.729779160865886e-05	0.0	8.046698632283749e-05	2.729779160865886e-05	4.0	2.729779160865886e-05	0.0
ti|71999|org|Kocuria_palustris|accession|NZ_CP012507.1	5.6724510513778435e-05	2.729779160865886e-05	4.0	2.729779160865886e-05	0.0	3.588753867226764e-05	2.729779160865886e-05	4.0	2.729779160865886e-05	0.0
ti|136273|org|Kocuria_polaris|accession|NZ_JSUH01000031.1	5.543032162593888e-05	6.824447902164715e-06	1.0	6.824447902164715e-06	0.0	3.513735405537737e-05	6.824447902164715e-06	1.0	6.824447902164715e-06	0.0
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	3.510328087667453e-05	0.00012966451014112957	19.0	0.00012966451014112957	0.0	2.243325636046966e-05	0.00012284006223896486	18.0	0.00010236671853247072	2.0473343706494146e-05
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	3.464213764727972e-05	0.0002661534681844239	39.0	0.0002661534681844239	0.0	5.160089542564938e-05	0.00025932902028225915	38.0	0.00015696230174978845	0.00010236671853247072
ti|2026|org|Thermoactinomyces_vulgaris|accession|NZ_LGKI01000053.1	3.102808040814211e-05	2.0473343706494146e-05	3.0	2.0473343706494146e-05	0.0	5.274676591134901e-06	2.0473343706494146e-05	3.0	0.0	2.0473343706494146e-05
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	2.4859582469406976e-05	4.7771135315153004e-05	7.0	4.7771135315153004e-05	0.0	2.3569542048851677e-05	3.412223951082357e-05	5.0	2.729779160865886e-05	6.824447902164715e-06
ti|435837|org|Staphylococcus_hominis_subsp._hominis_C80|accession|NZ_GL545256.1	2.3794308073983183e-05	6.824447902164714e-05	10.0	6.824447902164714e-05	0.0	0.0040583577969393655	0.0005458850519144534	79.98962842712868	0.0	0.0021633499849862147
ti|420404|org|Chryseobacterium_hominis|accession|NZ_FNWX01000073.1	1.8671590276569768e-05	1.364889580432943e-05	2.0	1.364889580432943e-05	0.0	1.5832988514125925e-05	1.364889580432943e-05	2.0	1.364889580432943e-05	0.0
ti|316|org|Pseudomonas_stutzeri|accession|NZ_CP007441.1	1.823357686180252e-05	4.7771135315153004e-05	7.0	4.7771135315153004e-05	0.0	2.7335334172879864e-05	2.0473343706494146e-05	3.0	1.364889580432943e-05	6.824447902164715e-06
ti|665550|org|Dietzia_alimentaria|accession|NZ_MDCG01000376.1	1.4676036954228765e-05	4.094668741298829e-05	6.0	4.094668741298829e-05	0.0	1.0548291438877654e-05	2.729779160865886e-05	4.0	2.729779160865886e-05	0.0
ti|574650|org|Micrococcus_terreus|accession|NZ_FPCG01000027.1	1.378470326938655e-05	4.7771135315153004e-05	7.0	4.7771135315153004e-05	0.0	1.0113715969825922e-05	4.7771135315153004e-05	7.0	4.094668741298829e-05	6.824447902164715e-06
ti|1034345|org|Senegalimassilia_anaerobia_JC110|accession|NZ_HE611021.1	1.2855019239916702e-05	4.094668741298829e-05	6.0	4.094668741298829e-05	0.0	1.2855019239916702e-05	4.094668741298829e-05	6.0	4.094668741298829e-05	0.0
ti|649|org|Aeromonas_eucrenophila|accession|NZ_CDDF01000007.1	1.1630480900724079e-05	6.142003111948243e-05	9.0	6.142003111948243e-05	0.0	3.5729355526829135e-06	3.0710015559741215e-05	4.5	0.0	4.7771135315153004e-05
