Total Number of Aligned Reads:	147398	Total Number of Mapped Genomes:	2162
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.8534431734920443	0.6483941437468622	95572.0	0.6483941437468622	0.0	0.12614374261405698	0.20094483124303422	29618.86623556076	0.005088264426925738	0.4087165361809523
ti|525260|org|Corynebacterium_accolens_ATCC_49725|accession|NZ_GG666997.1	0.0929411865781589	0.24182146297778803	35644.0	0.24182146297778803	0.0	0.06798489041959233	0.22059661596493846	32515.5	0.1948194683781327	0.02584838328878275
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.033097092231733356	0.04829780594037911	7119.0	0.04829780594037911	0.0	0.01725703692873307	0.03905751774108196	5756.999999999999	0.025794108468228875	0.013846863593807242
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.006971284444883412	0.006628312460141929	977.0	0.006628312460141929	0.0	0.006973938772249057	0.00681827433208049	1005.0	0.006750430806388146	6.784352569234318e-05
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0034242710964591688	0.003690687797663469	544.0	0.003690687797663469	0.0	0.0014700639604424885	0.0019369326585163978	285.5	0.001343301808708395	0.0006648665517849632
ti|38289|org|Corynebacterium_jeikeium|accession|NZ_CP022054.2	0.0022064127154298456	0.004545516221386993	670.0	0.004545516221386993	0.0	0.0006200128048401891	0.004145917855059091	611.0999999999999	0.000149255756523155	0.004213082945494512
ti|1341679|org|Acinetobacter_indicus_CIP_110367|accession|NZ_KI530757.1	0.000942684735426811	0.001390792276693035	205.0	0.001390792276693035	0.0	0.00015899503050079895	0.0006283602736743214	92.61904761904762	0.0	0.0008683971288619927
ti|760570|org|Streptococcus_parasanguinis_ATCC_15912|accession|NC_015678.1	0.0005308107600163043	0.003290410996078644	485.0	0.003290410996078644	0.0	0.0021945720846111108	0.007771475868057911	1145.5	0.0011465555842005998	0.006723293396111209
ti|93061|org|Staphylococcus_aureus_subsp._aureus_NCTC_8325|accession|NC_007795.1	0.00046611274062463137	0.009986566981912916	1472.0	0.009986566981912916	0.0	0.12386511080108796	0.20128759408919028	29669.388793558468	0.0050746957217872694	0.41334346463317007
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.00046386541421480237	0.0009972998276774447	147.0	0.0009972998276774447	0.0	0.00021996716693507113	0.0004929962866976937	72.66666666666666	0.00012211834624621773	0.0008616127762927584
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.0004010586327108485	0.0021167180016011073	312.0	0.0021167180016011073	0.0	0.00040083519651160673	0.0014484592735315269	213.5	0.0014179296869699725	3.392176284617159e-05
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.00039557070061297566	0.0016689507320316423	246.0	0.0016689507320316423	0.0	0.0002573261475735385	0.0016350289691854706	241.0	0.0012958113407237548	0.0003392176284617159
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	0.0003213310398476672	0.0007055726672003691	104.0	0.0007055726672003691	0.0	0.00020706349374895267	0.0005257873241156597	77.5	0.00031208021818477863	0.00022388363478473248
ti|525284|org|Gardnerella_vaginalis_ATCC_14019|accession|NC_014644.1	0.00031871915523398243	0.0004070611541540591	60.0	0.0004070611541540591	0.0	0.00022367278803837756	0.00034600198103095024	51.0	0.0003256489233232473	2.7137410276937272e-05
ti|1123233|org|Salinicoccus_luteus_DSM_17002|accession|NZ_JONV01000003.1	0.0002903358689289829	0.00022388363478473248	33.0	0.00022388363478473248	0.0	0.0002821982557098761	0.00021031492964626385	31.0	0.00019674622450779522	1.3568705138468636e-05
ti|152331|org|Lactobacillus_parabuchneri|accession|NZ_CP018796.1	0.0002810712000394935	0.00014247140395392069	21.0	0.00014247140395392069	0.0	0.00017036523149955798	0.00013568705138468636	20.0	0.00012211834624621773	1.3568705138468636e-05
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0002547425430327796	0.00040027680158482475	59.0	0.00040027680158482475	0.0	0.00023947767589474318	0.00034939415731556736	51.5	0.0003256489233232473	2.7137410276937272e-05
ti|1195246|org|Alishewanella_agri_BL06|accession|NZ_AKKU01000023.1	0.00023891609481009498	0.0005427482055387454	80.0	0.0005427482055387454	0.0	0.00023798821150061115	0.000532571676684894	78.5	0.0004884733849848709	4.7490467984640224e-05
ti|548476|org|Corynebacterium_aurimucosum_ATCC_700975|accession|NC_012590.1	0.00022574626405899104	0.0004681203272771679	69.0	0.0004681203272771679	0.0	0.00019263942439690562	0.00044776726956946496	66.0	0.00030529586561554433	0.00014247140395392069
ti|665550|org|Dietzia_alimentaria|accession|NZ_MDCG01000376.1	0.00017757096628687627	0.0002306679873539668	34.0	0.0002306679873539668	0.0	0.0001337952076701418	0.00021031492964626385	31.0	0.00019674622450779522	1.3568705138468636e-05
ti|1945662|org|Paracoccus_contaminans|accession|NZ_CP020612.1	0.00017651280486200913	0.0004138455067232934	61.0	0.0004138455067232934	0.0	3.9771666574538495e-05	0.00011194181739236624	16.5	0.0	0.0001153339936769834
ti|586411|org|Jeotgalicoccus_halophilus|accession|NZ_FNFI01000025.1	0.0001470497028705891	8.819658340004613e-05	13.0	8.819658340004613e-05	0.0	7.827990669268536e-05	8.367368168722324e-05	12.333333333333332	7.46278782615775e-05	1.3568705138468636e-05
