Total Number of Aligned Reads:	136307	Total Number of Mapped Genomes:	1817
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|478|org|Moraxella_nonliquefaciens|accession|NZ_LXTW01000013.1	0.7572965032990976	0.7566302537653973	103134.0	0.7566302537653973	0.0	0.35958395122681963	0.3781610628947897	51546.000000000095	0.038215205381968646	0.7177474377691535
ti|883103|org|Dolosigranulum_pigrum_ATCC_51524|accession|NZ_JH601104.1	0.21383370448411818	0.19270470335345946	26267.0	0.19270470335345946	0.0	0.10691694435804333	0.09631200158465816	13128.0	0.1921324656840808	0.00047686472448223497
ti|1121368|org|Corynebacterium_pseudodiphtheriticum_DSM_44287|accession|NZ_JIAH01000003.1	0.01346982080229153	0.021378212417557427	2914.0	0.021378212417557427	0.0	0.013467948603956524	0.0214038897488757	2917.5	0.021378212417557427	2.9345521506599075e-05
ti|489653|org|Neisseria_lactamica_020-06|accession|NC_014752.1	0.005202077317072696	0.00571504031341017	779.0	0.00571504031341017	0.0	0.005048813896697118	0.005722376693786819	780.0	0.005612330988137073	0.00011004570564974653
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.0025267031107781193	0.0031179616600761515	425.0	0.0031179616600761515	0.0	0.0003078549985406815	0.0007482621009439149	101.9933621933622	2.2009141129949306e-05	0.0015993309221096496
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.0020763207922668576	0.0030225887151797046	412.0	0.0030225887151797046	0.0	0.0010954617725691274	0.0024173373341060986	329.5	0.0019074588979289399	0.0005428921478720829
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.0006555837514098713	0.0009243839274578708	126.0	0.0009243839274578708	0.0	0.00019376625663052423	0.0003382886507010727	46.111111111111114	0.0002054186505461935	0.00015406398790964514
ti|505682|org|Ureaplasma_parvum_serovar_3_str._ATCC_27815|accession|NC_010503.1	0.0004948449325546915	0.0006602742338984791	90.0	0.0006602742338984791	0.0	0.0004940600457091098	0.0006602742338984791	90.0	0.0006602742338984791	0.0
ti|336292|org|Paracoccus_tibetensis|accession|NZ_FMVT01000034.1	0.00039444339464196664	0.0009537294489644699	130.0	0.0009537294489644699	0.0	4.4971634196090934e-05	4.401828225989861e-05	6.0	7.336380376649769e-06	3.6681901883248845e-05
ti|1345695|org|Clostridium_saccharobutylicum_DSM_13864|accession|NC_022571.1	0.0003800315422491228	0.00031546435619594004	43.0	0.00031546435619594004	0.0	0.00022083614580537008	0.0003117961660076152	42.5	0.00026410969355939167	5.135466263654838e-05
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0003507158956075129	0.0005942468105086312	81.0	0.0005942468105086312	0.0	0.00033432126034853673	0.000601583190885281	82.0	0.0005869104301319815	1.4672760753299538e-05
ti|262209|org|Janibacter_melonis|accession|NZ_LQZG01000006.1	0.0002773151294378017	0.0005135466263654838	70.0	0.0005135466263654838	0.0	2.8790234049856194e-05	4.12060031155162e-05	5.616666666666666	0.0	0.0001614003682862949
ti|136273|org|Kocuria_polaris|accession|NZ_JSUH01000031.1	0.000265947854201453	0.00045485558335228563	62.0	0.00045485558335228563	0.0	0.00011861805246796366	0.00026410969355939167	36.0	0.00022009141129949306	4.401828225989861e-05
