Total Number of Aligned Reads:	48244	Total Number of Mapped Genomes:	1368
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|911238|org|Staphylococcus_simiae_CCM_7213|accession|NZ_AEUN01000485.1	0.7276914837786572	0.6576983666362657	31730.0	0.6576983666362657	0.0	0.1364777082448999	0.2900620603682127	13993.754040404052	0.000994942376254042	0.5790979189121963
ti|685038|org|Escherichia_coli_O83:H1_str._NRG_857C|accession|NC_017634.1	0.22641253922788804	0.21718762954978857	10478.0	0.21718762954978857	0.0	0.028709081295375936	0.03213626113312981	1550.3817821067146	4.1455932343918414e-05	0.2165657905646298
ti|169292|org|Corynebacterium_aurimucosum|accession|NZ_JVXO01000036.1	0.033027053396673854	0.0942086062515546	4545.0	0.0942086062515546	0.0	0.027042144582899795	0.09385623082663129	4528.0	0.07501450957632037	0.01886244921648288
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.002358355442642467	0.0031091949257938812	150.0	0.0031091949257938812	0.0	0.0012317038587727786	0.0022040737362849956	106.33333333333333	0.0017204211922726143	0.0005181991542989802
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	0.001668901965596877	0.0018447889893043695	89.0	0.0018447889893043695	0.0	0.0006758498442321238	0.0011607661056297156	56.0	0.0010363983085979603	0.00014509576320371445
ti|316|org|Pseudomonas_stutzeri|accession|NC_015740.1	0.0015490556698944244	0.0025495398391509826	123.0	0.0025080839068070643	4.1455932343918414e-05	0.0010489805542488405	0.0018966089047342675	91.5	0.0014509576320371445	0.0004560152557831026
ti|1849491|org|Auricoccus_indicus|accession|NZ_CP019573.1	0.0008539363645203541	0.00039383135726722495	19.0	0.00039383135726722495	0.0	0.0008539363645203541	0.00039383135726722495	19.0	0.00039383135726722495	0.0
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0007114857311319698	0.0007047508498466131	34.0	0.0007047508498466131	0.0	0.0006802858692968201	0.0007047508498466131	34.0	0.0007047508498466131	0.0
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015776.1	0.0006650413661234603	0.0007358427991045519	35.5	0.0011814940718016748	0.0002901915264074289	0.0005911584981237258	0.0007047508498466131	34.0	0.00014509576320371445	0.0012644059364895117
ti|419475|org|Ochrobactrum_pseudogrignonense|accession|NZ_CP015775.1	0.0006650413661234603	0.0007358427991045519	35.5	0.0011814940718016748	0.0002901915264074289	0.0005911584981237258	0.0007047508498466131	34.0	0.00014509576320371445	0.0012644059364895117
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.0005965698640340953	0.00047674322195506176	23.0	0.00047674322195506176	0.0	0.0005031867668252604	0.00047674322195506176	23.0	0.00047674322195506176	0.0
ti|411483|org|Faecalibacterium_prausnitzii_A2-165|accession|NZ_GG697149.2	0.000576792157862485	0.0006218389851587763	30.0	0.0006218389851587763	0.0	0.000576792157862485	0.0006218389851587763	30.0	0.0006218389851587763	0.0
ti|1212545|org|Staphylococcus_arlettae_CVD059|accession|NZ_ALWK01000009.1	0.0003359810729304875	0.0003731033910952657	18.0	0.0003731033910952657	0.0	0.00016475031108450797	0.00035375728933477045	17.066666666666666	2.0727966171959207e-05	0.0003731033910952657
ti|536231|org|Roseburia_intestinalis_L1-82|accession|NZ_GG692727.1	0.0002890087586789845	0.00020727966171959206	10.0	0.00020727966171959206	0.0	0.000231143314643605	0.00020727966171959206	10.0	0.00020727966171959206	0.0
ti|398511|org|Bacillus_pseudofirmus_OF4|accession|NC_013791.2	0.00027296125122596153	0.001596053395240859	77.0	0.001596053395240859	0.0	0.00018348835868901855	0.000497471188127021	24.0	0.00047674322195506176	2.0727966171959207e-05
ti|525640|org|Paracoccus_chinensis|accession|NZ_FNGE01000043.1	0.0002506494677661141	0.0002280076278915513	11.0	0.0002280076278915513	0.0	6.875187514055149e-05	0.0002280076278915513	11.0	0.0	0.0002280076278915513
ti|1193181|org|Tetrasphaera_elongata_Lp2|accession|NZ_HF570956.1	0.00022092623274389995	0.0006425669513307354	31.0	0.0006425669513307354	0.0	3.217094892697064e-05	0.0005685385007165954	27.428571428571427	2.0727966171959207e-05	0.000601111018986817
ti|147645|org|Paracoccus_yeei|accession|NZ_CP020442.2	0.00020135985264830292	0.0007669347483624907	37.0	0.0007669347483624907	0.0	0.0001301750710165019	0.0007047508498466131	34.0	0.0006425669513307354	6.218389851587762e-05
ti|411462|org|Dorea_longicatena_DSM_13814|accession|NZ_DS264394.1	0.00019660979221941145	0.00010363983085979603	5.0	0.00010363983085979603	0.0	0.0001244637405256185	0.00010363983085979603	5.0	0.00010363983085979603	0.0
ti|93061|org|Staphylococcus_aureus_subsp._aureus_NCTC_8325|accession|NC_007795.1	0.0001767580006038332	0.0006632949175026946	32.0	0.0006632949175026946	0.0	0.1353205442103032	0.2889194559091336	13938.630230880242	0.0009534864439101235	0.5781237045021143
ti|1120929|org|Acinetobacter_towneri_DSM_14962_=_CIP_107472|accession|NZ_KB849690.1	0.00015152702835597806	0.001285133902661471	62.0	0.001285133902661471	0.0	0.0001329504014090319	0.001285133902661471	62.0	0.0006632949175026946	0.0006218389851587763
ti|479436|org|Veillonella_parvula_DSM_2008|accession|NC_013520.1	0.00014889802451577207	0.00018655169554763286	9.0	0.00018655169554763286	0.0	0.00014889802451577207	0.00018655169554763286	9.0	0.00018655169554763286	0.0
ti|743720|org|Pseudomonas_fulva_12-X|accession|NC_015556.1	0.00011134479665106735	0.0005389271204709393	26.0	8.291186468783683e-05	0.0004560152557831026	6.897196687516321e-05	0.00014682309371804437	7.083333333333332	0.0	0.000497471188127021
ti|160488|org|Pseudomonas_putida_KT2440|accession|NC_002947.4	0.00011134476364881832	2.0727966171959207e-05	1.0	2.0727966171959207e-05	0.0	6.897196687516321e-05	0.00016755105989000357	8.083333333333332	0.0	0.0005181991542989802
ti|465515|org|Micrococcus_luteus_NCTC_2665|accession|NC_012803.1	7.772136823300211e-05	0.00016582372937567366	8.0	0.00016582372937567366	0.0	6.0360053960660265e-05	0.00016582372937567366	8.0	0.00014509576320371445	2.0727966171959207e-05
ti|1123233|org|Salinicoccus_luteus_DSM_17002|accession|NZ_JONV01000003.1	7.274797873775412e-05	0.00014509576320371445	7.0	0.00014509576320371445	0.0	7.267197286881792e-05	0.00014509576320371445	7.0	0.00014509576320371445	0.0
ti|1392005|org|Comamonas_testosteroni_TK102|accession|NZ_CP006704.1	5.999396846559744e-05	0.00020727966171959206	10.0	0.00020727966171959206	0.0	5.781731741602669e-05	0.00020727966171959206	10.0	0.00020727966171959206	0.0
ti|680646|org|Rothia_mucilaginosa_DY-18|accession|NC_013715.1	4.8807897263737385e-05	0.00014509576320371445	7.0	0.00014509576320371445	0.0	4.869924353493517e-05	0.00014509576320371445	7.0	0.00014509576320371445	0.0
